,max_background_compactions,max_background_flushes,write_buffer_size,max_write_buffer_number,min_write_buffer_number_to_merge,max_bytes_for_level_multiplier,block_size,level0_file_num_compaction_trigger,level0_slowdown_writes_trigger,level0_stop_writes_trigger
141,168,6,130000000,87,18,12.211784029923688,365359,256,169,1024
142,137,8,130000000,70,25,14.700371513415886,1,1,106,205
143,108,1,130000000,71,11,15.0,168973,256,1,1024
144,246,9,4885972,110,2,14.42580851726234,92446,2,48,660
145,129,5,130000000,68,14,5.0,276443,180,122,1024
146,256,8,130000000,68,20,14.270385136170852,500000,80,373,475
147,136,7,130000000,61,14,5.0,424249,256,408,1024
148,99,4,130000000,52,16,13.296260748862432,1,1,347,1024
149,111,5,130000000,78,1,15.0,185734,173,160,687
150,125,1,130000000,52,16,5.0,372313,1,1,480
151,124,1,130000000,60,11,12.638302747803623,443315,175,497,230
152,122,1,130000000,45,12,14.356133242402223,435157,169,488,596
153,70,7,56792536,70,17,8.655323900299685,248409,47,484,278
154,141,7,130000000,74,11,14.207522490813906,364237,1,422,912
155,185,10,70463478,127,1,7.496407637372613,453262,9,918,26
156,51,8,127118706,78,24,15.0,420499,256,487,1024
157,256,4,130000000,79,17,5.0,500000,256,1,490
158,1,1,130000000,44,25,15.0,500000,256,473,523
159,150,7,130000000,56,15,13.797367471636127,81495,256,1,407
160,6,3,119976965,101,20,14.907151395455003,35930,139,163,67
161,145,8,130000000,109,23,14.305238757290276,367475,41,1,1024
162,12,9,38347042,120,15,5.80348346527914,49710,78,125,953
163,1,7,130000000,46,26,13.978120302381603,1,173,1,561
164,134,1,130000000,78,15,15.0,1,1,236,648
165,123,6,120163057,67,15,13.462820312080767,500000,256,238,372
166,158,8,130000000,98,15,13.548861965950339,1,256,346,609
167,1,1,122374512,128,27,15.0,435289,222,1,595
168,144,5,130000000,90,18,15.0,500000,1,1,1024
169,256,6,130000000,66,16,10.709416764795463,1,212,227,1024
170,122,4,130000000,128,13,15.0,300565,148,37,1024
171,90,7,130000000,52,17,15.0,1,256,1,773
172,125,3,93471422,119,22,6.024508848786354,346028,245,711,498
173,187,7,130000000,107,13,15.0,1,57,1,492
174,256,6,130000000,112,11,15.0,434516,1,1,236
175,1,6,130000000,80,18,12.549647052988941,1,256,1,1024
176,156,1,130000000,128,15,15.0,395215,256,319,522
177,130,7,130000000,50,17,13.614172481234629,100473,256,464,1024
178,147,5,130000000,46,18,15.0,362321,256,222,498
179,176,1,50395521,11,15,8.093450088053942,472935,87,442,615
180,184,1,130000000,69,17,15.0,1,178,1,1024
181,166,5,130000000,72,18,15.0,1,256,1,371
182,1,7,126039940,101,14,15.0,420053,1,416,1024
183,77,1,130000000,87,17,12.352122788147556,500000,256,1,535
184,137,1,130000000,106,12,15.0,500000,1,101,1024
185,1,1,123017692,57,16,15.0,370946,256,244,1024
186,125,10,130000000,65,17,15.0,500000,256,215,1024
187,138,5,120915026,79,15,15.0,1,141,1,476
188,1,8,130000000,47,12,15.0,500000,256,495,1024
189,147,6,115619384,107,9,14.459694990740434,291206,256,315,554
190,129,8,130000000,41,20,12.146309468958991,438423,1,107,553
191,145,10,130000000,47,11,15.0,392710,256,452,525
192,148,7,130000000,128,18,15.0,500000,181,1,485
193,146,1,130000000,78,18,15.0,371727,256,1,1
194,134,6,130000000,52,11,15.0,423329,157,1,1024
195,249,6,39841074,23,7,14.248936092481017,459204,233,832,958
196,97,4,130000000,101,15,13.49493072638493,393907,1,1,458
197,166,8,130000000,104,32,15.0,378955,256,378,454
198,45,6,130000000,44,24,15.0,56716,1,510,541
199,1,7,130000000,128,15,13.791890432126312,423900,216,164,398
200,229,8,130000000,82,32,12.12787380747868,141643,256,1,823
201,199,4,130000000,128,32,10.636540957078212,73241,183,1,848
202,191,1,130000000,128,32,12.794010240274408,188181,194,385,751
203,39,5,126425134,106,8,14.313876051455736,331024,121,681,699
204,52,4,130000000,99,32,8.743561817942592,94457,256,1024,1024
205,1,9,130000000,1,32,15.0,108921,1,913,1024
206,216,4,54849349,82,22,7.1816306840628386,284076,203,751,993
207,1,8,130000000,128,26,15.0,41429,159,785,1
208,1,3,130000000,112,13,5.0,81833,256,1024,838
209,1,10,130000000,128,32,7.619062589544397,119113,41,1024,1
210,256,5,130000000,128,32,7.412628186093691,339369,256,1024,1
211,1,7,130000000,84,32,7.802922348441353,215732,1,1024,863
212,1,8,130000000,126,32,5.0,173159,1,961,1024
213,1,8,121545104,128,26,5.0,1,1,1024,438
214,1,10,130000000,106,32,15.0,143153,1,1024,1
215,226,8,130000000,79,32,8.695135952042628,1,217,1024,788
216,256,10,130000000,97,17,9.983067347680734,61164,1,786,1024
217,256,4,130000000,128,32,10.490744610344146,500000,194,287,778
218,11,3,129231962,50,24,11.226265951991081,482190,248,756,28
219,1,6,130000000,128,32,5.0,115767,194,1024,1
220,207,4,130000000,83,32,5.0,255499,175,1,777
221,92,10,130000000,128,1,15.0,153904,71,787,576
222,1,10,130000000,121,17,5.0,28331,86,1024,1024
223,196,8,130000000,98,32,7.156942883050016,83420,206,329,1
224,256,1,130000000,105,14,8.544182506548868,162761,203,1024,794
225,107,2,4020945,38,21,6.945679813854564,494567,41,49,516
226,256,4,130000000,91,32,7.710646321408206,127263,1,1024,1024
227,207,5,44513127,109,16,12.45335584934757,391004,85,527,921
228,178,5,130000000,109,32,7.273845351689449,192263,256,1024,1
229,238,4,130000000,97,12,15.0,116326,256,762,293
230,1,1,130000000,128,15,8.306898511672678,121371,256,1,1024
231,1,5,130000000,95,32,11.219073991580068,1,210,345,742
232,175,6,56002667,81,8,11.182358745252262,319267,130,1024,35
233,137,2,116689915,14,12,12.26467352360487,231385,127,737,791
234,55,1,53741142,2,12,5.46559602022171,360275,17,741,931
235,1,5,130000000,78,32,11.660164433046909,107064,183,1024,747
236,256,5,130000000,80,25,9.803170347563078,259699,184,271,1024
237,77,3,75827592,81,11,11.407214924693108,144683,35,889,622
238,1,9,130000000,128,32,10.77146572852731,128715,1,730,1
239,201,4,130000000,105,32,11.577836367105784,500000,256,1024,810
240,1,8,130000000,128,21,15.0,124179,256,891,401
241,4,10,13978484,35,26,11.497581684961915,117778,73,620,501
242,125,4,94901779,48,17,9.947228580713272,233118,241,317,305
243,1,8,130000000,109,32,7.236209805922435,106215,118,876,1024
244,89,6,126586618,8,27,11.472638472914696,68793,234,408,779
245,1,9,130000000,90,26,5.0,88396,256,866,1
246,187,5,130000000,93,32,11.77200246867717,1,196,1024,1024
247,117,8,11758246,60,10,11.181577639654279,271803,92,360,726
248,256,4,130000000,100,32,7.555423081245371,151589,211,658,1
249,65,8,130000000,128,24,5.0,110204,256,1024,1
250,227,4,114272675,58,9,8.66451053880155,48733,29,350,160
251,189,2,67036456,124,12,8.023849409073591,389236,41,933,436
252,221,4,130000000,71,32,9.200529464959999,101689,256,1024,787
253,256,9,130000000,128,32,15.0,86554,1,954,1024
254,223,4,130000000,128,13,12.312426165208308,114726,203,1024,772
255,46,9,110762671,58,29,11.182408541612347,144571,130,641,597
256,186,8,119307209,48,7,14.307574108242989,491329,235,271,845
257,188,7,130000000,128,32,8.60248722976478,100211,1,1024,744
258,167,6,115610295,109,3,8.175253784283996,272691,41,443,101
259,1,3,130000000,103,32,7.660088645332983,1,256,377,1
260,239,6,123096508,124,17,5.882002720609307,226784,16,713,962
261,201,4,130000000,92,21,15.0,1,185,1024,785
262,19,4,31903707,12,1,9.343329752281868,230014,182,840,682
263,229,6,112239288,102,32,6.992477895691991,250049,68,740,893
264,1,10,130000000,128,32,5.0,124025,256,889,1024
265,256,5,130000000,104,32,6.4503009124185695,153076,222,1,1
266,256,7,130000000,128,14,6.878937334369149,152572,256,1024,1
267,256,10,130000000,128,32,8.289907778093493,134103,212,240,795
268,148,5,96221181,126,26,9.868529653176665,227874,255,167,538
269,219,7,130000000,128,32,5.0,182089,256,333,1
270,256,9,130000000,128,25,11.407761658786622,164182,149,1024,1024
271,256,5,130000000,98,32,5.0,1,256,1024,1024
272,246,10,110762625,124,29,5.941364597529173,144571,228,641,835
273,86,3,124976437,117,4,14.794871304184198,364843,54,95,970
274,256,9,130000000,82,12,9.405940092597737,500000,218,1024,754
275,188,10,130000000,128,32,5.0,100216,1,914,205
276,1,3,130000000,105,32,7.199005659819971,210739,184,1024,209
277,256,1,130000000,85,32,5.0,124993,204,1024,1024
278,83,9,16402062,43,20,13.591674296185374,482753,35,52,328
279,221,9,69138861,51,22,14.915444646030664,498314,186,93,386
280,1,1,130000000,128,32,8.350722311981588,264207,256,1024,1
281,1,4,117305500,128,32,15.0,107804,1,1007,1024
282,209,3,130000000,108,16,9.815622412177387,123209,213,1024,1
283,135,5,56622849,103,12,7.192018758505583,199205,94,701,1008
284,256,4,130000000,104,14,9.70474945090631,68892,256,1,713
285,1,4,130000000,95,18,5.0,192923,256,1024,1024
286,256,7,130000000,118,32,9.142619590489364,115436,256,1024,251
287,1,7,130000000,128,32,10.462462908388439,1,256,1024,1024
288,256,8,130000000,128,11,9.1893787346547,129391,228,1024,1024
289,201,4,130000000,128,32,7.715535256784301,1,199,1024,1024
290,256,4,130000000,77,32,15.0,147137,184,276,746
291,227,7,130000000,72,14,8.816587557796788,191541,206,922,784
292,176,1,130000000,108,32,5.0,233674,256,1024,1024
293,256,1,130000000,128,32,5.0,105454,1,947,1
294,256,3,130000000,103,12,11.949534119837937,149496,256,318,1024
295,256,8,130000000,128,32,5.0,83263,106,768,1
296,256,1,130000000,128,32,7.461269685296355,1,256,1024,1
297,195,4,130000000,84,32,15.0,200526,256,1024,784
298,256,8,130000000,95,32,15.0,137133,216,1024,788
299,2,6,110021099,73,32,11.122309546917677,231830,3,265,976
