,max_background_compactions,max_background_flushes,write_buffer_size,max_write_buffer_number,min_write_buffer_number_to_merge,max_bytes_for_level_multiplier,block_size,level0_file_num_compaction_trigger,level0_slowdown_writes_trigger,level0_stop_writes_trigger
192,42,5,87718808,93,2,14.0,136829,1,464,998
193,93,4,129736972,85,10,10.0,56004,83,904,571
194,206,3,81668672,43,2,14.0,35427,158,269,655
195,34,9,15354983,23,4,9.0,76432,182,255,367
196,146,9,26406704,16,25,9.0,149190,43,655,826
197,245,1,55401802,32,9,11.0,100995,52,482,771
198,147,4,119526936,111,23,14.0,219537,116,755,526
199,145,3,64073237,35,16,11.0,314453,70,382,593
200,60,10,127067382,64,14,12.0,249316,72,848,362
201,58,8,116195473,19,1,10.0,357019,143,660,163
202,83,7,112390134,67,14,8.0,168156,52,570,123
203,190,9,10253676,15,21,9.0,266316,2,477,553
204,152,10,122909229,71,2,10.0,220595,27,200,213
205,8,7,129012104,38,20,14.0,4754,85,627,992
206,47,5,105659389,80,29,9.0,290305,34,763,434
207,51,2,61225314,3,15,9.0,279531,22,248,38
208,119,6,99704626,62,8,10.0,258943,109,247,252
209,8,7,126333577,43,20,14.0,4868,95,1009,1015
210,3,9,96735457,42,18,14.0,341188,19,966,305
211,167,10,91853339,97,3,10.0,217699,29,218,168
212,232,2,57204606,12,4,10.0,158894,42,109,529
213,67,9,118129498,67,20,6.0,208817,3,54,446
214,13,7,129372001,37,32,14.0,92981,39,620,1009
215,169,7,110200130,23,11,10.0,122174,96,730,608
216,174,5,6727675,102,5,13.0,437756,189,219,568
217,113,8,119603474,29,12,8.0,212486,21,968,470
218,155,6,122585067,55,19,5.0,108171,133,408,147
219,149,6,102499761,3,25,14.0,109079,171,484,651
220,131,8,101155245,85,5,14.0,283003,200,960,267
221,68,9,12569134,11,12,12.0,143018,59,681,785
222,71,2,108125560,61,15,5.0,375607,87,263,85
223,223,9,125456961,68,5,8.0,188550,136,793,10
224,242,8,110571407,87,10,9.0,294386,90,17,195
225,18,1,93275937,100,11,12.0,51611,12,563,130
226,232,9,107637477,22,22,12.0,391594,48,578,590
227,51,5,4808590,57,16,11.0,450016,194,283,454
228,42,4,122652887,75,32,13.0,315304,140,666,350
229,160,7,114524830,104,2,11.0,342891,49,708,542
230,35,9,129991727,27,29,13.0,489204,61,641,606
231,80,8,127564326,33,31,14.0,374509,109,715,225
232,226,2,48441090,106,26,10.0,464646,245,942,159
233,78,6,49968391,52,15,6.0,342871,172,861,105
234,90,9,119242954,45,11,10.0,221102,26,646,375
235,70,7,126639693,70,27,7.0,372071,109,716,240
236,121,5,76661565,90,8,11.0,333430,211,607,306
237,107,8,64527691,17,28,11.0,444983,15,380,121
238,80,5,69640120,21,8,7.0,275758,204,96,214
239,145,7,122075718,73,12,7.0,205431,130,831,188
240,98,3,19829814,93,26,7.0,201360,196,379,424
241,163,6,42752411,59,25,11.0,63848,239,537,848
242,130,10,868943,32,6,6.0,259691,115,740,350
243,22,7,125386055,36,21,14.0,81136,35,22,906
244,200,10,83363494,38,10,14.0,241546,18,53,399
245,120,3,78847179,116,8,8.0,56614,128,345,774
246,98,5,103401631,78,3,9.0,408404,159,773,60
247,33,7,123024539,31,2,10.0,226138,86,655,325
248,54,8,99608989,19,30,10.0,416406,181,888,874
249,35,6,29476311,25,23,13.0,3694,149,857,907
250,20,5,112885573,55,6,12.0,168045,255,817,180
251,135,7,73132195,82,3,9.0,326396,72,301,142
252,75,10,115831598,57,7,10.0,425502,82,512,482
253,146,9,52810141,54,12,6.0,290172,207,822,117
254,65,10,96621256,40,9,13.0,175222,119,687,323
255,193,8,94109373,71,23,5.0,329505,114,478,286
256,29,8,104441794,74,16,9.0,365874,39,590,94
257,31,8,86172959,17,1,11.0,234006,137,927,855
258,106,9,123668227,48,4,8.0,157806,12,547,283
259,181,4,83726293,120,7,7.0,231148,43,317,73
260,181,10,75384684,107,13,13.0,172743,2,836,57
261,210,6,88982841,30,31,9.0,130491,99,342,22
262,218,5,102836679,126,16,7.0,137026,217,511,763
263,179,8,23567761,35,9,12.0,200223,63,353,210
264,4,6,129861724,47,20,14.0,4939,101,1002,1002
265,255,1,77461904,32,17,14.0,75100,166,316,494
266,41,9,80365838,40,30,11.0,498410,29,632,496
267,36,6,111140440,94,7,10.0,393026,92,809,42
268,25,6,95669662,46,23,12.0,100494,71,924,646
269,81,10,71391555,6,28,13.0,305281,7,539,252
270,105,7,110532049,117,15,13.0,196994,150,687,560
271,205,10,86042979,65,13,5.0,121845,54,169,717
272,140,8,44698092,92,3,11.0,168838,74,106,756
273,115,6,107878681,33,32,6.0,430679,182,458,225
274,12,9,100049260,52,2,11.0,181879,125,477,416
275,1,8,129981337,50,30,11.0,2526,107,1006,931
276,97,9,54876151,27,31,13.0,466257,55,501,403
277,212,3,59685749,71,2,7.0,275387,226,59,242
278,85,8,118834819,29,22,8.0,18725,104,442,698
279,140,8,79973678,100,1,13.0,143619,83,127,796
280,138,3,106390599,10,27,11.0,245490,117,779,607
281,253,10,114177142,25,9,14.0,49072,123,605,975
282,196,10,32678139,127,4,5.0,157549,33,196,321
283,56,7,103511623,77,19,10.0,397278,67,578,966
284,146,10,129266023,14,14,6.0,275654,57,408,450
285,73,5,89803632,90,24,9.0,357899,100,440,814
286,93,4,35595356,85,18,12.0,54063,90,745,845
287,124,4,119704960,34,28,7.0,128845,47,398,756
288,127,7,40912881,1,6,10.0,232424,64,605,285
289,189,8,115161701,10,26,9.0,493006,63,442,726
290,17,8,117562151,49,17,7.0,320300,77,902,678
291,99,7,89851217,44,24,11.0,464221,43,552,627
292,114,5,68760563,52,10,12.0,32541,80,879,1017
293,6,6,87275463,80,18,13.0,25980,163,760,670
294,86,9,65776127,109,4,13.0,88919,145,274,741
295,43,4,17452676,70,28,9.0,480066,215,90,387
296,61,7,47721959,60,13,8.0,141704,78,707,960
297,28,4,97958709,58,6,7.0,311450,122,524,329
298,49,9,93873481,7,5,8.0,303196,154,663,524
299,154,1,122312730,109,1,8.0,187368,6,138,8
300,202,8,129663803,52,25,7.0,423804,124,946,104
301,143,9,117069141,87,3,9.0,139806,47,696,596
302,207,9,113046680,74,9,12.0,382600,191,825,225
303,248,10,93564874,89,17,8.0,294189,121,977,283
304,156,8,116848795,39,12,13.0,168530,207,778,827
305,80,6,105685250,5,20,6.0,275007,139,737,19
306,198,10,129884220,58,14,9.0,350197,99,889,137
307,171,6,125377518,16,25,6.0,297663,133,765,367
308,211,6,128912718,100,13,14.0,116069,91,512,874
309,130,1,129173990,55,32,8.0,496845,72,863,132
310,122,1,95607988,119,28,7.0,330520,96,478,601
311,218,10,90292152,27,9,11.0,43331,105,375,653
312,231,5,79812525,70,5,10.0,68884,93,244,458
313,35,9,37001185,72,13,12.0,243086,158,372,625
314,130,6,127119802,127,32,7.0,489994,70,809,40
315,128,3,119419896,41,16,5.0,448544,149,760,593
316,13,4,44937871,2,7,14.0,446340,170,992,649
317,255,10,75699039,27,23,10.0,182593,168,952,335
318,193,10,117559648,67,12,11.0,347157,99,397,470
319,5,3,128465667,77,32,10.0,458991,76,696,369
320,162,10,82180341,32,15,9.0,356404,223,580,22
321,161,10,39745645,31,3,6.0,46134,20,87,389
322,93,5,57130779,110,6,12.0,226462,253,202,272
323,25,5,848092,10,22,9.0,309149,116,811,789
324,165,9,25592882,20,19,12.0,187318,143,589,966
325,50,9,52998091,63,12,5.0,372018,27,491,1021
326,16,6,49421186,111,11,9.0,375843,234,630,71
327,242,10,14327587,21,27,14.0,177618,211,508,177
328,148,5,82072902,77,14,5.0,426563,117,936,720
329,149,1,124801985,50,18,10.0,407133,44,972,258
330,86,2,94352034,116,23,6.0,94704,38,287,423
331,241,9,48962982,75,16,10.0,394813,106,783,353
332,30,7,109651474,84,25,9.0,299337,130,426,310
333,198,8,109151629,37,6,10.0,337651,132,544,391
334,131,1,119936292,56,14,10.0,252941,77,867,298
335,224,7,125396334,84,14,13.0,218049,100,735,451
336,215,7,103900525,62,18,11.0,166325,155,613,758
337,252,9,21482520,72,21,6.0,267006,51,474,476
338,56,2,117401547,109,22,5.0,339113,10,976,1007
339,186,8,92286196,64,20,10.0,436065,61,453,647
340,174,8,32478690,106,22,12.0,432310,10,566,291
341,220,7,121843977,35,17,6.0,369788,122,940,840
342,185,10,101479804,12,15,12.0,223906,160,550,555
343,68,1,127360749,126,22,7.0,498006,66,833,8
344,212,9,121558266,69,7,12.0,240046,150,920,162
345,240,8,32886997,80,2,9.0,197599,220,212,525
346,183,10,32611806,48,19,6.0,322726,53,468,316
347,156,10,129264626,41,15,11.0,234341,107,740,410
348,120,2,68864612,91,28,7.0,355026,153,428,271
349,71,1,104577110,93,19,8.0,488929,100,678,74
350,53,1,119235642,47,20,8.0,253910,21,715,557
351,65,10,11686072,2,8,11.0,213619,59,662,341
352,156,1,125912312,75,24,9.0,271192,132,710,409
353,239,9,43669776,86,9,11.0,203962,109,430,233
354,233,9,41025598,81,19,7.0,364204,160,1012,53
355,182,3,120906159,116,28,9.0,56061,211,1001,274
356,137,2,110751336,43,27,7.0,469696,109,909,113
357,32,1,75436641,67,24,5.0,7021,28,938,1
358,191,3,114762360,71,31,8.0,320661,93,800,166
359,99,7,123503977,47,15,13.0,93316,77,728,387
360,165,2,91649060,32,27,6.0,431606,212,992,452
361,170,7,99489698,26,22,7.0,151939,80,891,534
362,205,4,94488091,42,9,8.0,128852,242,92,1000
363,73,2,106340741,35,29,9.0,392150,64,998,11
364,136,1,72461553,55,31,8.0,480002,65,880,117
365,92,3,58618862,24,24,11.0,164514,103,787,50
366,42,3,57575645,66,8,7.0,314789,126,51,246
367,229,8,61804393,51,25,5.0,328694,180,808,213
368,59,3,98971635,60,23,5.0,390030,85,878,13
369,2,1,122811871,30,5,14.0,4775,17,850,313
370,107,3,11412337,15,15,12.0,115283,190,761,452
371,43,2,2844179,51,11,11.0,416222,34,1016,333
372,5,5,825872,110,7,14.0,346012,32,8,482
373,247,9,87409031,57,8,8.0,305365,138,287,185
374,82,5,101859301,64,20,6.0,239703,32,837,196
375,111,1,111853260,124,18,10.0,454291,49,601,904
376,220,5,107826746,83,26,13.0,477483,183,912,715
377,119,8,96625785,35,17,11.0,229238,167,684,508
378,194,4,89017207,61,26,9.0,292611,145,333,109
379,176,10,69020933,78,13,10.0,281858,89,657,552
380,21,4,109043387,39,26,6.0,465104,59,644,222
381,145,2,65408217,95,29,7.0,494139,113,643,189
382,177,9,104425424,127,4,14.0,284324,198,613,688
383,94,2,101202611,100,21,8.0,401949,41,564,217
384,112,4,129960667,62,10,7.0,344008,71,747,40
385,65,7,86533720,102,16,9.0,499908,85,524,949
386,201,4,115127736,46,13,5.0,359633,55,832,88
387,156,8,49915087,23,10,8.0,330715,175,183,765
388,245,9,129751039,68,19,7.0,360711,100,1017,33
389,140,2,79078329,58,30,5.0,201694,4,970,192
390,169,9,98642444,59,14,9.0,378169,112,888,504
391,235,9,113532453,44,10,12.0,308175,82,858,243
392,77,3,22142579,87,30,9.0,140656,4,833,156
393,107,2,128456898,53,30,7.0,385813,68,894,154
394,228,10,6109004,95,11,9.0,259111,142,1020,138
395,170,9,85862819,42,16,11.0,410761,46,230,511
396,184,4,114312137,7,18,8.0,438798,85,1024,136
397,152,10,54818906,54,12,12.0,286438,120,990,67
398,207,8,84866033,19,21,7.0,423416,125,912,84
399,103,7,111452399,16,1,10.0,144944,136,141,435
400,2,9,112831709,127,6,9.0,12122,86,88,394
401,43,8,63200966,85,27,13.0,102833,94,472,965
402,63,4,93210213,59,21,12.0,121302,81,231,313
403,68,7,110820041,124,7,13.0,80488,113,123,282
404,46,6,67820483,46,22,10.0,41354,50,259,374
405,2,8,129245141,125,1,12.0,2877,50,284,354
406,11,8,77592760,117,12,10.0,193018,11,513,497
407,200,7,14738237,33,17,9.0,162839,97,588,997
408,140,7,101587733,72,22,12.0,157078,40,37,326
409,30,7,123826641,118,2,12.0,85677,58,313,236
410,83,8,72308757,80,14,14.0,129000,82,434,224
411,242,8,6437234,19,8,12.0,14404,92,732,215
412,223,9,25464847,107,16,13.0,452481,139,36,764
413,196,9,79924362,38,16,6.0,89499,10,902,576
414,4,8,129107676,127,2,12.0,14171,46,280,335
415,61,7,127855861,121,10,12.0,45068,17,146,14
416,69,5,95135878,72,9,10.0,297515,94,168,901
417,21,5,97524605,89,1,11.0,113522,65,382,127
418,90,7,126379673,95,2,13.0,141530,134,466,393
419,4,6,109885618,56,32,13.0,125129,78,348,281
420,115,10,19098123,107,6,13.0,258041,201,542,404
421,229,2,56542064,51,9,5.0,359725,25,878,903
422,121,4,25415173,41,7,9.0,451601,187,421,122
423,30,4,665497,118,6,9.0,70605,21,192,683
424,13,9,95622787,112,10,13.0,273965,67,262,596
425,78,1,84192605,12,11,13.0,271220,89,30,526
426,97,7,91144718,83,27,11.0,315560,15,14,3
427,170,4,584180,69,14,10.0,404447,197,416,1010
428,57,7,96283275,78,10,5.0,48452,57,169,310
429,48,6,108894127,104,2,11.0,30461,77,370,203
430,2,6,125352517,93,24,12.0,398223,8,346,570
431,211,8,40627673,39,16,14.0,124362,212,414,513
432,88,8,1786296,99,11,8.0,150069,146,948,559
433,162,7,102719909,77,15,11.0,379669,254,561,306
434,21,7,126953779,127,2,12.0,33314,50,216,253
435,157,5,99904473,99,8,13.0,298495,150,1010,263
436,33,7,87711112,110,4,13.0,38323,139,296,590
437,212,5,99807794,110,31,13.0,494269,221,70,297
438,166,3,78156874,106,10,9.0,348322,1,927,812
439,53,4,115377637,94,7,11.0,86339,119,332,459
440,9,4,54061800,69,25,14.0,247119,93,65,833
441,36,9,45571887,120,4,10.0,83057,129,369,414
442,47,4,114275075,64,18,9.0,413571,3,205,412
443,24,7,125294750,127,3,12.0,28523,61,209,350
444,85,3,126118563,88,11,13.0,187408,131,630,360
445,229,4,13746276,6,26,14.0,361291,210,839,622
446,187,9,71132367,75,1,12.0,176107,166,272,340
447,65,9,81561030,30,15,12.0,96837,167,447,618
448,182,5,35560462,102,2,9.0,82703,122,732,671
449,46,8,109963851,89,5,12.0,62306,70,301,189
450,105,6,86358323,56,11,13.0,229559,102,663,425
451,90,6,48501660,86,4,11.0,340630,100,574,149
452,28,9,105369389,125,4,9.0,135096,30,96,170
453,204,1,92486822,7,29,10.0,183655,233,996,944
454,40,6,106066468,120,4,8.0,59871,29,243,551
455,232,6,66701492,39,12,10.0,328511,15,210,810
456,18,8,117748138,109,3,10.0,53777,1,143,40
457,88,10,120532605,116,3,11.0,54548,156,488,60
458,20,7,120563808,123,3,10.0,50195,31,148,30
459,78,5,30471492,65,2,8.0,175247,60,406,247
460,191,10,104493938,121,11,11.0,64329,208,138,392
461,131,6,4275885,101,1,10.0,77586,108,798,158
462,163,4,80357563,85,25,14.0,252698,118,410,1001
463,39,6,120745617,97,7,10.0,1911,6,50,52
464,39,10,119412897,114,4,12.0,96692,43,358,34
465,37,3,104849861,118,7,8.0,149338,135,465,170
466,254,9,107503664,52,12,14.0,279691,25,393,494
467,80,10,121918478,107,9,6.0,29140,52,11,195
468,22,7,103100930,98,1,13.0,112101,113,764,9
469,30,2,51841632,128,9,14.0,184165,106,310,138
470,154,5,65892410,65,17,10.0,311655,178,961,167
471,142,10,86427752,17,1,11.0,270624,157,116,91
472,183,5,25090632,12,30,5.0,25243,187,490,543
473,105,6,123062566,46,18,14.0,155787,106,507,648
474,9,7,113298810,115,5,7.0,69212,43,224,100
475,54,6,39437241,114,6,14.0,198770,74,285,451
476,122,10,61795309,1,6,11.0,136852,86,618,87
477,175,7,124914847,102,12,13.0,212005,34,319,855
478,99,7,112626712,107,8,11.0,611,33,229,486
479,125,6,57158731,71,2,13.0,165133,159,605,776
480,14,3,124445000,105,5,10.0,170255,245,248,532
481,71,8,129678251,128,7,13.0,223508,26,104,276
482,132,8,22229799,93,8,5.0,105698,122,824,442
483,60,8,99897701,97,13,14.0,35703,111,486,121
484,6,8,129564879,126,1,12.0,6596,52,333,266
485,72,8,73252609,111,19,10.0,20014,68,67,368
486,23,9,91181794,79,22,12.0,22442,58,5,469
487,253,6,9741813,69,29,8.0,494024,2,669,626
488,75,8,82121359,113,3,12.0,458868,38,177,335
489,151,7,75061853,75,3,8.0,71267,149,530,722
490,111,10,127858235,82,9,14.0,249904,176,471,473
491,147,5,117087788,61,5,14.0,214526,143,696,388
492,120,5,129706775,93,20,7.0,202220,16,565,330
493,104,9,116207058,88,2,11.0,1031,36,533,248
494,95,9,91526760,94,29,14.0,143699,184,440,439
495,135,7,60445002,25,20,7.0,147759,173,648,714
496,16,1,116801195,123,14,11.0,116636,45,172,222
497,171,2,109425705,91,13,11.0,20581,126,198,232
498,53,8,88513690,101,13,9.0,99012,74,287,80
499,112,10,120823150,122,5,14.0,235964,195,134,525
0,211,1,130000000,16,14,5.0,500000,1,982,176
1,198,1,130000000,42,32,15.0,253207,178,985,210
2,172,1,130000000,82,29,5.610811826786301,163956,92,867,20
3,1,5,130000000,128,11,5.0,255144,107,1,426
4,256,7,1,110,19,10.23692625154422,1,201,1024,700
5,120,8,117757680,62,25,14.429459376260638,298193,185,451,282
6,1,4,130000000,46,19,15.0,500000,169,1,346
7,190,10,96671408,128,22,11.86882234347829,500000,256,762,1024
8,1,1,130000000,42,32,5.0,500000,1,905,155
9,256,7,130000000,70,21,15.0,335112,182,558,649
10,253,9,130000000,68,27,10.685559786351748,19815,246,1024,900
11,1,1,130000000,43,32,8.211976319536168,326088,256,1,1
12,175,10,130000000,128,16,11.812010619767694,247073,256,1024,507
13,242,9,124706180,128,16,14.26390746434133,500000,243,1024,912
14,256,8,130000000,110,14,11.638160035869397,366132,256,1024,1024
15,256,1,130000000,31,17,15.0,330796,1,1024,1
16,256,8,130000000,128,24,15.0,378313,198,1024,778
17,207,1,130000000,54,21,15.0,500000,204,826,1
18,2,4,130000000,93,28,15.0,258648,74,1024,235
19,256,6,130000000,65,32,10.474587575785517,285719,256,254,1
20,1,5,130000000,115,12,5.0,500000,231,965,184
21,215,10,129847807,128,11,12.584103220325085,490977,256,1021,1012
22,220,9,70177702,70,10,13.599926732467644,144821,217,553,297
23,256,10,130000000,69,17,14.308854604420407,131505,1,954,1
24,1,1,130000000,128,19,15.0,314778,1,1,1024
25,98,4,68098099,127,32,13.982830646474296,143691,234,445,529
26,1,1,130000000,100,32,15.0,385038,68,938,187
27,217,9,129397864,127,31,13.484044405625804,490359,239,1019,1004
28,256,9,130000000,83,23,10.97255458135954,319860,218,1024,896
29,1,1,114360995,128,22,13.702642989546494,90319,47,879,166
30,253,10,130000000,101,21,14.787754628791175,270876,256,1024,554
31,1,3,130000000,1,13,5.0,170492,92,979,1
32,117,4,59205939,59,12,9.554302041592788,185167,95,467,380
33,1,1,130000000,128,11,15.0,500000,79,1,420
34,1,1,130000000,128,12,15.0,159981,256,882,546
35,1,5,130000000,37,21,15.0,500000,228,877,219
36,1,1,130000000,85,14,5.867275510923558,500000,118,1024,1024
37,256,7,130000000,128,8,13.553814143362581,325611,256,1024,544
38,189,9,96308517,96,27,12.392528293994046,425457,218,759,871
39,1,4,103974726,87,14,15.0,1,204,857,1
40,51,1,130000000,26,1,12.607942373461864,318178,256,1024,652
41,256,6,130000000,69,26,5.0,297678,256,1024,1024
42,256,9,130000000,103,25,13.502619586526137,444962,88,870,350
43,251,10,130000000,123,13,15.0,280771,173,1024,644
44,1,1,130000000,28,15,5.0,255829,1,814,12
45,229,10,130000000,128,18,13.923593533991088,277007,256,914,1024
46,247,1,130000000,66,14,5.553034556688759,324715,101,987,1
47,1,1,130000000,106,22,5.0,352851,1,1024,698
48,255,10,130000000,110,19,14.866690809774642,299213,256,1024,555
49,219,10,130000000,69,24,13.550715804494281,361898,256,876,1024
50,256,6,130000000,58,26,11.392003224670432,302895,256,460,811
51,235,1,130000000,37,32,14.123469274627052,152002,17,1,1024
52,256,9,97160142,126,23,13.677490100627077,204485,41,888,163
53,220,10,103369284,110,32,12.951783556431057,500000,256,881,1024
54,1,1,130000000,97,12,5.450542436161411,92045,98,954,59
55,229,9,116126035,114,27,13.932778780691834,421002,216,915,862
56,256,1,130000000,87,27,15.0,500000,12,1024,1
57,254,10,130000000,75,26,14.28897829261047,218664,256,584,810
58,161,1,130000000,90,13,13.657598964843402,500000,10,903,73
59,1,1,130000000,77,14,5.0,99632,1,956,133
60,207,10,105147493,64,11,13.088205585683122,496973,254,828,1018
61,1,1,130000000,78,29,5.0,500000,1,912,1
62,135,4,68094807,123,31,14.571777580782161,140260,250,537,288
63,256,10,130000000,1,26,11.722808561868789,500000,31,689,124
64,256,7,130000000,67,28,14.703629814005584,348563,191,539,912
65,1,1,130000000,110,19,13.603766816230452,214926,256,1,1
66,256,10,130000000,92,32,14.072650986469231,280461,256,1,1
67,1,1,130000000,94,15,15.0,241178,22,1024,73
68,256,10,130000000,118,17,10.012553361759522,500000,197,991,562
69,256,10,123467651,70,25,10.539947164434684,221196,201,1024,1024
70,175,10,130000000,104,1,14.993177627565943,408477,256,1024,844
71,256,8,130000000,56,32,12.480871997169576,335557,256,1024,458
72,256,1,1,1,32,15.0,500000,1,1,1024
73,256,1,130000000,45,30,5.0,500000,1,1,1
74,159,1,130000000,50,14,5.0,500000,82,639,29
75,242,7,122820388,128,14,14.127283277044008,305429,171,1010,483
76,173,4,102628521,121,9,13.826834037899971,389163,48,874,259
77,1,1,130000000,104,24,8.576066907775456,135046,256,793,1
78,256,10,130000000,69,18,12.178446158006544,257643,256,1024,1024
79,1,1,130000000,84,12,5.0,331455,1,1,429
80,241,10,130000000,65,32,13.234099319904866,351494,256,523,1024
81,218,10,130000000,77,17,13.51998866803011,330453,256,1024,549
82,1,1,130000000,46,26,5.0,137722,1,986,39
83,134,9,130000000,123,16,14.452154898954788,375978,125,531,941
84,1,1,130000000,13,18,14.969712987131285,334070,167,908,102
85,256,4,130000000,115,17,5.0,175633,1,1,1
86,256,9,130000000,62,25,15.0,418270,116,1024,1000
87,253,9,130000000,128,15,5.0,390530,1,1024,825
88,161,1,130000000,76,13,15.0,208353,172,963,1
89,203,1,130000000,109,19,12.928916309548448,331899,1,812,1
90,1,4,130000000,47,32,5.0,472828,90,982,1
91,14,1,130000000,116,23,15.0,254722,43,1024,163
92,256,5,130000000,66,26,12.694291766001475,208537,256,1024,391
93,249,10,125592519,78,32,14.621995719435086,329182,130,979,579
94,123,1,130000000,56,21,15.0,82980,53,1024,200
95,202,7,102441576,99,20,12.88805079944003,328091,171,806,668
96,224,10,130000000,114,17,13.73402329290868,197652,256,895,1024
97,30,5,130000000,88,14,15.0,314377,237,843,1
98,1,1,130000000,51,20,15.0,235692,166,966,35
99,239,8,130000000,48,32,14.317696772468278,136180,213,954,854
100,113,10,93575410,63,15,8.105770162814302,1,122,318,487
101,63,5,87022204,61,14,14.843486334591956,146835,156,231,1024
102,108,9,95630985,128,1,12.816173602711075,420652,193,990,616
103,60,3,130000000,110,24,7.306359795023527,9148,47,717,742
104,246,5,54847734,23,2,10.079884976148605,190386,175,262,990
105,214,2,130000000,128,1,15.0,6,1,855,116
106,169,8,130000000,128,19,7.495921077870721,174196,120,677,825
107,91,10,130000000,25,14,15.0,26682,15,361,1016
108,39,10,1,128,3,5.0,197694,102,392,208
109,79,9,130000000,40,28,15.0,7182,4,1024,16
110,105,2,53922147,92,26,7.261220905929804,275140,28,894,630
111,113,10,130000000,59,13,5.231849450560995,337891,98,1024,674
112,59,1,130000000,30,2,7.273027991490588,1,13,234,50
113,51,5,130000000,128,3,14.939519940913113,20619,1,1024,71
114,53,5,130000000,128,5,7.0534915752378105,46628,119,1024,138
115,256,2,130000000,1,13,5.0,321300,1,479,295
116,22,1,130000000,12,1,7.519251883753073,1,242,86,1
117,84,6,130000000,128,2,13.180026866963804,10633,186,334,520
118,2,5,126336004,52,13,12.312294092104947,159719,217,264,1024
119,25,10,130000000,128,2,10.830747352628363,23133,240,98,1024
120,78,5,127388004,47,23,8.043091117430393,29696,113,86,1024
121,57,3,33058204,26,28,7.447729523939737,83527,44,202,903
122,47,8,130000000,24,26,6.7945808022064895,1,209,185,835
123,40,10,87874590,87,23,11.754294824275984,362125,186,163,1024
124,37,10,130000000,59,13,6.689529264028206,20911,57,174,224
125,82,5,71345389,85,1,5.681916312188933,431527,159,550,536
126,110,3,107019056,60,9,13.206892811548745,358416,184,439,225
127,65,3,130000000,33,9,7.517948813804232,1,69,259,275
128,13,9,130000000,50,19,15.0,17583,1,50,875
129,102,4,130000000,128,21,5.80312337450213,17243,97,407,372
130,66,3,41942280,42,21,10.514852752461184,317138,256,171,1024
131,256,6,66953870,128,3,10.986464567951959,1,203,611,811
132,72,5,72216426,36,15,7.772225373745388,436886,116,285,462
133,29,10,109207714,128,2,5.291902537030296,1,103,34,412
134,248,7,130000000,125,22,7.730786945233209,103020,126,133,1024
135,168,8,129871449,46,32,10.001632038149378,19064,1,512,1
136,62,5,88430000,128,3,7.264237085754121,70312,256,24,432
137,117,9,130000000,125,18,5.366880391504364,8162,96,467,858
138,53,2,130000000,27,5,15.0,1,1,212,122
139,167,7,128365727,60,14,11.516674560448706,297356,186,668,738
140,49,9,130000000,25,30,6.837300811601658,1,237,192,946
141,113,7,130000000,57,22,9.44668123738053,8253,171,1024,69
142,37,10,109764101,58,27,14.900828051014381,458559,161,148,1024
143,256,1,130000000,128,2,15.0,7523,2,1024,36
144,256,7,130000000,56,11,11.475451337580186,7647,230,85,391
145,54,6,130000000,28,18,15.0,1,1,215,567
146,38,10,122190062,128,3,11.52226925074197,198202,219,154,1024
147,214,6,105685506,4,13,13.129723999502975,369684,190,857,565
148,40,10,130000000,128,16,9.09417525770715,244434,150,160,1024
149,144,10,130000000,25,14,7.405634413265661,12377,43,572,1024
150,38,10,130000000,128,10,15.0,151731,78,93,373
151,18,4,113296564,112,22,15.0,341653,1,157,1024
152,244,7,130000000,57,10,9.298812191388096,305255,72,469,1024
153,60,2,130000000,50,28,7.31124692024386,1,32,237,127
154,15,9,116449252,40,23,11.59092721529305,214808,211,690,711
155,68,2,130000000,34,5,7.61796783081097,1,38,269,148
156,119,10,95525044,15,32,7.666837102154943,500000,47,119,1024
157,1,7,130000000,62,32,15.0,22540,14,1,694
158,31,10,73036157,126,21,9.324792345866651,102427,68,1024,62
159,118,9,130000000,54,18,9.169876655922398,312559,144,839,763
160,63,5,74337298,48,26,6.481713410466909,453621,140,415,999
161,50,10,105706146,128,17,11.820829600898458,361036,217,699,867
162,44,4,78827167,23,12,6.696636774258825,479599,93,175,369
163,28,10,119526159,128,20,6.056057785793689,107328,256,109,1024
164,46,5,130000000,128,2,15.0,14408,7,234,1024
165,51,5,130000000,33,17,15.0,12882,88,1,1024
166,253,7,97953730,105,15,6.958803962916136,360206,76,530,946
167,98,3,130000000,60,31,8.816906567838384,16454,56,18,381
168,19,4,130000000,9,10,7.243448522010392,30443,256,68,317
169,256,4,100704939,128,11,12.746594371248559,405762,208,151,1024
170,31,8,130000000,36,15,6.723817983825295,192,208,1024,1
171,48,5,130000000,128,3,6.850284530554918,23799,115,267,709
172,256,10,1,128,32,15.0,1,256,1024,1024
173,182,10,130000000,128,9,5.889776038290753,298328,256,725,1024
174,32,10,106832186,107,26,7.889445657130262,392881,124,864,841
175,52,5,130000000,26,14,6.650552868343992,11849,131,204,443
176,39,10,117402183,33,7,14.031134465303722,372363,191,1024,71
177,67,5,123379257,122,21,9.011190281732695,319824,106,270,498
178,54,3,130000000,128,3,15.0,29481,8,109,540
179,18,4,124130927,53,18,7.631045949405211,1,117,1024,669
180,256,2,130000000,73,31,8.682258218966838,9666,143,1024,541
181,34,5,130000000,20,28,15.0,19053,11,1024,36
182,256,7,130000000,59,21,9.549382941510759,309381,167,1024,644
183,42,10,123006752,62,32,14.459493030802987,17272,10,167,1024
